"time                    ","PSU Voltage","PSU Current","Target Voltage","DMM Current","Cap Voltage","Cap Resistance"
"2023-04-23 13:37:59.882121","41.252","-0.0001","41.242","17.3","41.248194000000005","2384288.6705202316"
"2023-04-23 13:37:59.971289","41.252","-0.0001","41.242","10.200000000000001","41.249756000000005","4044093.725490196"
"2023-04-23 13:38:00.058415","41.252","-0.0001","41.242","10.200000000000001","41.249756000000005","4044093.725490196"
"2023-04-23 13:38:00.172312","41.252","-0.0001","41.242","5.1000000000000005","41.250878","8088407.450980391"
"2023-04-23 13:38:00.261781","41.252","-0.0001","41.242","4.1","41.251098","10061243.414634148"
"2023-04-23 13:38:00.363890","41.252","-0.0001","41.692","0","41.252","0"
"2023-04-23 13:38:00.453566","41.703","0.0011","41.692","802.4","41.526472000000005","51752.831505483555"
"2023-04-23 13:38:00.589866","41.718","-0.0001","41.692","147.60000000000002","41.685528000000005","282422.27642276423"
"2023-04-23 13:38:00.679411","41.718","-0.0001","41.692","56.0","41.70568","744744.2857142858"
"2023-04-23 13:38:00.768230","41.718","-0.0001","41.692","20.400000000000002","41.713512","2044780.0"
"2023-04-23 13:38:00.856677","41.718","-0.0001","41.692","12.2","41.715316","3419288.1967213117"
"2023-04-23 13:38:00.976702","41.718","-0.0001","41.692","11.2","41.715536","3724601.4285714286"
"2023-04-23 13:38:01.067596","41.718","-0.0001","41.692","4.1","41.717098","10174901.951219512"
"2023-04-23 13:38:01.159407","41.718","-0.0001","41.692","4.1","41.717098","10174901.951219512"
"2023-04-23 13:38:01.249692","41.718","-0.0001","41.692","3.1","41.717318000000006","13457199.354838712"
"2023-04-23 13:38:01.363398","41.718","-0.0001","41.692","4.1","41.717098","10174901.951219512"
"2023-04-23 13:38:01.453321","41.718","-0.0001","41.692","3.1","41.717318000000006","13457199.354838712"
"2023-04-23 13:38:01.545292","41.718","-0.0001","41.692","4.1","41.717098","10174901.951219512"
"2023-04-23 13:38:01.646897","41.718","-0.0001","42.158","0","41.718","0"
"2023-04-23 13:38:01.792598","42.168","0.0005","42.158","408.3","42.078174","103057.00220426156"
"2023-04-23 13:38:01.886727","42.168","-0.0001","42.158","125.2","42.140456","336585.11182108626"
"2023-04-23 13:38:01.979981","42.168","-0.0001","42.158","46.8","42.157704","900805.6410256411"
"2023-04-23 13:38:02.072966","42.168","-0.0001","42.158","16.3","42.164414","2586773.8650306747"
"2023-04-23 13:38:02.217377","42.168","-0.0001","42.158","6.1","42.166658","6912566.8852459015"
"2023-04-23 13:38:02.310868","42.168","-0.0001","42.158","6.1","42.166658","6912566.8852459015"
"2023-04-23 13:38:02.418523","42.168","-0.0001","42.60756","2.0","42.16756","21083780.0"
"2023-04-23 13:38:02.568585","42.619","0.0011","42.60756","351.29999999999995","42.541714","121097.96185596357"
"2023-04-23 13:38:02.661380","42.619","-0.0001","42.60756","121.2","42.592336","351421.91419141914"
"2023-04-23 13:38:02.754614","42.619","-0.0001","42.60756","42.8","42.609584","995551.0280373832"
"2023-04-23 13:38:02.844674","42.619","-0.0001","42.60756","20.400000000000002","42.614512","2088946.6666666665"
"2023-04-23 13:38:02.980591","42.619","-0.0001","42.60756","8.1","42.617218","5261384.9382716045"
"2023-04-23 13:38:03.068024","42.619","-0.0001","42.60756","4.1","42.618097999999996","10394658.048780488"
"2023-04-23 13:38:03.160920","42.619","-0.0001","42.60756","5.1000000000000005","42.617878","8356446.666666666"
"2023-04-23 13:38:03.252621","42.619","-0.0001","42.60756","5.1000000000000005","42.617878","8356446.666666666"
"2023-04-23 13:38:03.373446","42.619","-0.0001","42.60756","3.1","42.618318","13747844.516129034"
"2023-04-23 13:38:03.482117","42.619","-0.0001","43.05878","1.0","42.61878","42618780.0"
"2023-04-23 13:38:03.572660","43.069","0.0011","43.05878","773.9","42.898742000000006","55431.89300943275"
"2023-04-23 13:38:03.666841","43.069","-0.0001","43.05878","246.40000000000003","43.014792","174573.01948051946"
"2023-04-23 13:38:03.812393","43.069","-0.0001","43.05878","47.9","43.058462000000006","898924.0501043843"
"2023-04-23 13:38:03.901448","43.069","-0.0001","43.05878","18.3","43.064974","2353277.2677595625"
"2023-04-23 13:38:03.993860","43.069","-0.0001","43.05878","11.2","43.066536","3845226.4285714286"
"2023-04-23 13:38:04.085714","43.069","-0.0001","43.05878","3.1","43.068318000000005","13893005.806451615"
"2023-04-23 13:38:04.205841","43.069","-0.0001","43.05878","3.1","43.068318000000005","13893005.806451615"
"2023-04-23 13:38:04.296071","43.069","-0.0001","43.05878","5.1000000000000005","43.067878","8444681.960784314"
"2023-04-23 13:38:04.402851","43.069","-0.0001","43.50878","1.0","43.068780000000004","43068780.00000001"
"2023-04-23 13:38:04.495905","43.52","0.0011","43.50878","743.3000000000001","43.356474000000006","58329.710749360966"
"2023-04-23 13:38:04.635255","43.52","-0.0001","43.50878","134.39999999999998","43.490432000000006","323589.5238095239"
"2023-04-23 13:38:04.729288","43.52","-0.0001","43.50878","48.900000000000006","43.509242","889759.5501022495"
"2023-04-23 13:38:04.822921","43.52","-0.0001","43.50878","17.3","43.516194000000006","2515386.9364161855"
"2023-04-23 13:38:04.913590","43.52","-0.0001","43.50878","12.2","43.517316","3566993.1147540985"
"2023-04-23 13:38:05.027780","43.52","-0.0001","43.50878","8.1","43.518218000000005","5372619.50617284"
"2023-04-23 13:38:05.134026","43.52","-0.0001","43.95956","2.0","43.519560000000006","21759780.000000004"
"2023-04-23 13:38:05.225929","43.97","0.0011","43.95956","765.7","43.801546","57204.57881676897"
"2023-04-23 13:38:05.370687","43.97","-0.0001","43.95956","129.3","43.941554","339841.87161639595"
"2023-04-23 13:38:05.461276","43.97","-0.0001","43.95956","50.9","43.958802","863630.6876227898"
"2023-04-23 13:38:05.554874","43.97","-0.0001","43.95956","18.3","43.965973999999996","2402512.240437158"
"2023-04-23 13:38:05.646089","43.97","-0.0001","43.95956","15.299999999999999","43.966634","2873636.209150327"
"2023-04-23 13:38:05.767165","43.97","-0.0001","43.95956","8.1","43.968218","5428175.061728395"
"2023-04-23 13:38:05.857682","43.97","-0.0001","43.95956","6.1","43.968658","7207976.721311475"
"2023-04-23 13:38:05.953076","43.97","-0.0001","43.95956","5.1000000000000005","43.968878","8621348.627450978"
"2023-04-23 13:38:06.046256","43.97","-0.0001","43.95956","7.1","43.968438","6192737.746478873"
"2023-04-23 13:38:06.161871","43.97","-0.0001","43.95956","6.1","43.968658","7207976.721311475"
"2023-04-23 13:38:06.269578","43.97","-0.0001","44.40956","2.0","43.96956","21984780.0"
"2023-04-23 13:38:06.364356","44.421","0.0011","44.40956","728.0","44.26084","60797.857142857145"
"2023-04-23 13:38:06.458044","44.421","-0.0001","44.40956","222.0","44.37216","199874.5945945946"
"2023-04-23 13:38:06.604483","44.421","-0.0001","44.40956","39.7","44.412266","1118696.8765743072"
"2023-04-23 13:38:06.695160","44.421","-0.0001","44.40956","22.4","44.416072","1982860.3571428573"
"2023-04-23 13:38:06.787468","44.421","-0.0001","44.40956","8.1","44.419218","5483854.074074074"
"2023-04-23 13:38:06.880172","44.421","-0.0001","44.40956","10.200000000000001","44.418756","4354780.0"
"2023-04-23 13:38:07.014306","44.421","-0.0001","44.40956","8.1","44.419218","5483854.074074074"
"2023-04-23 13:38:07.108211","44.421","-0.0001","44.40956","4.1","44.420097999999996","10834170.24390244"
"2023-04-23 13:38:07.201964","44.421","-0.0001","44.40956","3.1","44.420318","14329134.838709679"
"2023-04-23 13:38:07.294484","44.421","-0.0001","44.40956","4.1","44.420097999999996","10834170.24390244"
"2023-04-23 13:38:07.396873","44.421","-0.0001","44.40956","6.1","44.419658","7281911.147540984"
"2023-04-23 13:38:07.497920","44.421","-0.0001","44.861","0","44.421","0"
"2023-04-23 13:38:07.589283","44.857","0.0011","44.861","816.6","44.677348","54711.42297330395"
"2023-04-23 13:38:07.681369","44.871","-0.0001","44.861","258.6","44.814108000000004","173295.08120649654"
"2023-04-23 13:38:07.817862","44.871","-0.0001","44.861","55.0","44.858900000000006","815616.3636363638"
"2023-04-23 13:38:07.908522","44.871","-0.0001","44.861","21.4","44.866292","2096555.7009345796"
"2023-04-23 13:38:08.001153","44.871","-0.0001","44.861","10.200000000000001","44.868756000000005","4398897.647058824"
"2023-04-23 13:38:08.094027","44.871","-0.0001","44.861","7.1","44.869438","6319639.154929578"
"2023-04-23 13:38:08.192046","44.871","-0.0001","44.861","3.1","44.870318000000005","14474296.12903226"
"2023-04-23 13:38:08.285248","44.871","-0.0001","44.861","6.1","44.869658","7355681.639344263"
"2023-04-23 13:38:08.378834","44.871","-0.0001","44.861","5.1000000000000005","44.869878","8798015.294117646"
"2023-04-23 13:38:08.480551","44.871","-0.0001","45.311","0","44.871","0"
"2023-04-23 13:38:08.624544","45.322","0.0005","45.311","397.1","45.234638000000004","113912.4603374465"
"2023-04-23 13:38:08.716312","45.322","-0.0001","45.311","131.4","45.293092","344696.28614916286"
"2023-04-23 13:38:08.807806","45.322","-0.0001","45.311","48.900000000000006","45.311242","926610.2658486707"
"2023-04-23 13:38:08.897492","45.322","-0.0001","45.311","22.4","45.317072","2023083.5714285716"
"2023-04-23 13:38:09.010164","45.322","-0.0001","45.311","10.200000000000001","45.319756000000005","4443113.333333334"
"2023-04-23 13:38:09.100774","45.322","-0.0001","45.311","8.1","45.320218000000004","5595088.641975309"
"2023-04-23 13:38:09.192258","45.322","-0.0001","45.311","4.1","45.321098","11053926.341463415"
"2023-04-23 13:38:09.284967","45.322","-0.0001","45.311","5.1000000000000005","45.320878","8886446.666666666"
"2023-04-23 13:38:09.416454","45.322","-0.0001","45.76156","2.0","45.321560000000005","22660780.000000004"
"2023-04-23 13:38:09.507787","45.773","0.0011","45.76156","770.8","45.603424000000004","59163.7571354437"
"2023-04-23 13:38:09.601643","45.773","-0.0001","45.76156","242.3","45.719694000000004","188690.4416013207"
"2023-04-23 13:38:09.692315","45.773","-0.0001","45.76156","83.5","45.754630000000006","547959.640718563"
"2023-04-23 13:38:09.809593","45.773","-0.0001","45.76156","27.5","45.76695","1664252.7272727273"
"2023-04-23 13:38:09.907603","45.773","-0.0001","45.76156","14.3","45.769854","3200689.090909091"
"2023-04-23 13:38:09.999975","45.773","-0.0001","45.76156","9.2","45.770976000000005","4975106.086956522"
"2023-04-23 13:38:10.092451","45.773","-0.0001","45.76156","6.1","45.771658","7503550.491803279"
"2023-04-23 13:38:10.186944","45.773","-0.0001","45.76156","3.1","45.772318000000006","14765263.870967744"
"2023-04-23 13:38:10.279066","45.773","-0.0001","45.76156","7.1","45.771438","6446681.408450705"
"2023-04-23 13:38:10.384272","45.773","-0.0001","46.21256","2.0","45.772560000000006","22886280.000000004"
"2023-04-23 13:38:10.477529","46.223","0.0011","46.21256","787.1","46.049838","58505.70194384449"
"2023-04-23 13:38:10.613372","46.238","-0.0001","46.21256","151.7","46.204626","304578.94528675015"
"2023-04-23 13:38:10.704908","46.238","-0.0001","46.21256","50.9","46.226802","908188.6444007859"
"2023-04-23 13:38:10.799914","46.238","-0.0001","46.21256","22.4","46.233072","2063976.4285714286"
"2023-04-23 13:38:10.891084","46.238","-0.0001","46.21256","13.200000000000001","46.235096","3502658.7878787876"
"2023-04-23 13:38:11.004515","46.238","-0.0001","46.21256","5.1000000000000005","46.236878","9066054.509803921"
"2023-04-23 13:38:11.095228","46.238","-0.0001","46.21256","9.2","46.235976","5025649.565217392"
"2023-04-23 13:38:11.203358","46.238","-0.0001","46.67756","2.0","46.23756","23118780.000000004"
"2023-04-23 13:38:11.356104","46.688","0.0011","46.67756","357.40000000000003","46.609372","130412.3447118075"
"2023-04-23 13:38:11.448518","46.688","-0.0001","46.67756","119.1","46.661798000000005","391786.71704450046"
"2023-04-23 13:38:11.541218","46.688","-0.0001","46.67756","42.8","46.678584","1090621.1214953272"
"2023-04-23 13:38:11.633565","46.688","-0.0001","46.67756","19.3","46.683754","2418847.357512953"
"2023-04-23 13:38:11.779636","46.688","-0.0001","46.67756","12.2","46.685316","3826665.245901639"
"2023-04-23 13:38:11.870196","46.688","-0.0001","46.67756","4.1","46.687098","11387097.073170733"
"2023-04-23 13:38:11.958466","46.688","-0.0001","46.67756","7.1","46.686438","6575554.647887325"
"2023-04-23 13:38:12.047234","46.688","-0.0001","46.67756","6.1","46.686658","7653550.491803279"
"2023-04-23 13:38:12.173180","46.688","-0.0001","46.67756","5.1000000000000005","46.686878","9154289.803921567"
"2023-04-23 13:38:12.266001","46.688","-0.0001","46.67756","5.1000000000000005","46.686878","9154289.803921567"
"2023-04-23 13:38:12.370796","46.688","-0.0001","47.12778","1.0","46.687780000000004","46687780.00000001"
"2023-04-23 13:38:12.461812","47.139","0.0011","47.12778","785.0999999999999","46.966278","59822.0328620558"
"2023-04-23 13:38:12.607117","47.139","-0.0001","47.12778","133.39999999999998","47.109652000000004","353145.81709145434"
"2023-04-23 13:38:12.698922","47.139","-0.0001","47.12778","50.9","47.127802","925890.0196463655"
"2023-04-23 13:38:12.789925","47.139","-0.0001","47.12778","21.4","47.134292","2202537.0093457946"
"2023-04-23 13:38:12.883254","47.139","-0.0001","47.12778","11.2","47.136536","4208619.285714285"
"2023-04-23 13:38:13.018383","47.139","-0.0001","47.12778","7.1","47.137438","6639075.774647888"
"2023-04-23 13:38:13.109167","47.139","-0.0001","47.12778","6.1","47.137658","7727484.918032787"
"2023-04-23 13:38:13.200525","47.139","-0.0001","47.12778","7.1","47.137438","6639075.774647888"
"2023-04-23 13:38:13.291335","47.139","-0.0001","47.12778","3.1","47.138318000000005","15205909.032258067"
"2023-04-23 13:38:13.401438","47.139","-0.0001","47.12778","5.1000000000000005","47.137878","9242721.176470587"
"2023-04-23 13:38:13.493725","47.139","-0.0001","47.12778","4.1","47.138098","11497097.073170733"
"2023-04-23 13:38:13.583817","47.139","-0.0001","47.12778","4.1","47.138098","11497097.073170733"
"2023-04-23 13:38:13.689284","47.139","-0.0001","47.57878","1.0","47.138780000000004","47138780.00000001"
"2023-04-23 13:38:13.834436","47.589","0.0005","47.57878","396.09999999999997","47.501858","119923.90305478415"
"2023-04-23 13:38:13.925730","47.589","-0.0001","47.57878","126.30000000000001","47.561214","376573.34916864603"
"2023-04-23 13:38:14.017870","47.589","-0.0001","47.57878","43.800000000000004","47.579364","1086286.8493150682"
"2023-04-23 13:38:14.109436","47.589","-0.0001","47.57878","19.3","47.584754","2465531.295336787"
"2023-04-23 13:38:14.235596","47.589","-0.0001","47.57878","11.2","47.586535999999995","4248797.857142857"
"2023-04-23 13:38:14.326604","47.589","-0.0001","47.57878","8.1","47.587218","5874965.185185185"
"2023-04-23 13:38:14.418169","47.589","-0.0001","47.57878","5.1000000000000005","47.587877999999996","9330956.470588233"
"2023-04-23 13:38:14.550840","47.589","-0.0001","48.02856","2.0","47.58856","23794280.0"
"2023-04-23 13:38:14.642221","48.04","0.0011","48.02856","794.2","47.865276","60268.54192898514"
"2023-04-23 13:38:14.735795","48.055","-0.0001","48.02856","256.6","47.998548","187055.9158222915"
"2023-04-23 13:38:14.829363","48.055","-0.0001","48.02856","87.60000000000001","48.035728","548353.0593607305"
"2023-04-23 13:38:14.973983","48.055","-0.0001","48.02856","21.4","48.050292","2245340.7476635515"
"2023-04-23 13:38:15.064786","48.055","-0.0001","48.02856","12.2","48.052316","3938714.426229508"
"2023-04-23 13:38:15.156798","48.055","-0.0001","48.02856","9.2","48.052976","5223149.565217392"
"2023-04-23 13:38:15.249225","48.055","-0.0001","48.02856","8.1","48.053218","5932496.0493827155"
"2023-04-23 13:38:15.374238","48.055","-0.0001","48.02856","4.1","48.054097999999996","11720511.707317073"
"2023-04-23 13:38:15.465703","48.055","-0.0001","48.02856","5.1000000000000005","48.053878","9422329.019607842"
"2023-04-23 13:38:15.557813","48.055","-0.0001","48.02856","4.1","48.054097999999996","11720511.707317073"
"2023-04-23 13:38:15.649400","48.055","-0.0001","48.02856","3.1","48.054318","15501392.903225807"
"2023-04-23 13:38:15.769174","48.055","-0.0001","48.02856","4.1","48.054097999999996","11720511.707317073"
"2023-04-23 13:38:15.861052","48.055","-0.0001","48.02856","4.1","48.054097999999996","11720511.707317073"
"2023-04-23 13:38:15.967871","48.055","-0.0001","48.495","0","48.055","0"
"2023-04-23 13:38:16.060490","48.505","0.0011","48.495","775.9000000000001","48.334302","62294.49929114577"
"2023-04-23 13:38:16.207657","48.505","-0.0001","48.495","125.2","48.477456000000004","387200.12779552717"
"2023-04-23 13:38:16.303894","48.505","-0.0001","48.495","45.800000000000004","48.494924000000005","1058841.135371179"
"2023-04-23 13:38:16.394346","48.505","-0.0001","48.495","21.4","48.500292","2266368.7850467293"
"2023-04-23 13:38:16.483087","48.505","-0.0001","48.495","10.200000000000001","48.502756000000005","4755172.156862745"
"2023-04-23 13:38:16.618272","48.505","-0.0001","48.495","7.1","48.503438","6831470.140845071"
"2023-04-23 13:38:16.712116","48.505","-0.0001","48.495","7.1","48.503438","6831470.140845071"
"2023-04-23 13:38:16.820140","48.505","-0.0001","48.94456","2.0","48.504560000000005","24252280.000000004"
"2023-04-23 13:38:16.972029","48.956","0.0011","48.94456","374.7","48.873566000000004","130433.85641846812"
"2023-04-23 13:38:17.066109","48.97","-0.0001","48.94456","127.30000000000001","48.941994","384461.85388845246"
"2023-04-23 13:38:17.160007","48.97","-0.0001","48.94456","45.800000000000004","48.959924","1068993.9737991267"
"2023-04-23 13:38:17.252110","48.97","-0.0001","48.94456","20.400000000000002","48.965512","2400270.196078431"
"2023-04-23 13:38:17.388908","48.97","-0.0001","48.94456","6.1","48.968658","8027648.852459016"
"2023-04-23 13:38:17.482271","48.97","-0.0001","48.94456","11.2","48.967535999999996","4372101.428571428"
"2023-04-23 13:38:17.574810","48.97","-0.0001","48.94456","7.1","48.968438","6896963.098591549"
"2023-04-23 13:38:17.670120","48.97","-0.0001","48.94456","6.1","48.968658","8027648.852459016"
"2023-04-23 13:38:17.791084","48.97","-0.0001","48.94456","5.1000000000000005","48.968878","9601740.784313723"
"2023-04-23 13:38:17.882990","48.97","-0.0001","48.94456","6.1","48.968658","8027648.852459016"
"2023-04-23 13:38:17.980051","48.97","-0.0001","48.94456","5.1000000000000005","48.968878","9601740.784313723"
"2023-04-23 13:38:18.087671","48.97","-0.0001","49.40978","1.0","48.96978","48969780.0"
"2023-04-23 13:38:18.240544","49.421","0.0005","49.40978","364.5","49.34081","135365.73388203015"
"2023-04-23 13:38:18.332809","49.421","-0.0001","49.40978","123.20000000000002","49.393896","400924.4805194805"
"2023-04-23 13:38:18.427147","49.421","-0.0001","49.40978","44.8","49.411144","1102927.3214285716"
"2023-04-23 13:38:18.523714","49.421","-0.0001","49.40978","17.3","49.417194","2856485.202312139"
"2023-04-23 13:38:18.646116","49.421","-0.0001","49.40978","12.2","49.418316","4050681.639344262"
"2023-04-23 13:38:18.734089","49.421","-0.0001","49.40978","7.1","49.419438","6960484.225352113"
"2023-04-23 13:38:18.823263","49.421","-0.0001","49.40978","7.1","49.419438","6960484.225352113"
"2023-04-23 13:38:18.914755","49.421","-0.0001","49.40978","9.2","49.418976","5371627.826086957"
"2023-04-23 13:38:19.025633","49.421","-0.0001","49.40978","4.1","49.420097999999996","12053682.43902439"
"2023-04-23 13:38:19.116736","49.421","-0.0001","49.40978","4.1","49.420097999999996","12053682.43902439"
"2023-04-23 13:38:19.207890","49.421","-0.0001","49.40978","5.1000000000000005","49.419878","9690172.156862743"
"2023-04-23 13:38:19.302690","49.421","-0.0001","49.40978","5.1000000000000005","49.419878","9690172.156862743"
"2023-04-23 13:38:19.450985","49.421","-0.0001","49.861","0","49.421","0"
"2023-04-23 13:38:19.542136","49.886","0.0011","49.861","772.8000000000001","49.715984000000006","64332.277432712224"
"2023-04-23 13:38:19.634704","49.886","-0.0001","49.861","250.50000000000003","49.830890000000004","198925.70858283434"
"2023-04-23 13:38:19.724385","49.886","-0.0001","49.861","84.5","49.86741","590146.8639053255"
"2023-04-23 13:38:19.843345","49.886","-0.0001","49.861","28.5","49.87973","1750165.9649122807"
"2023-04-23 13:38:19.934310","49.886","-0.0001","49.861","16.3","49.882414000000004","3060270.797546013"
"2023-04-23 13:38:20.026955","49.886","-0.0001","49.861","9.2","49.883976000000004","5422171.304347826"
"2023-04-23 13:38:20.120478","49.886","-0.0001","49.861","6.1","49.884658","8177812.786885246"
"2023-04-23 13:38:20.234840","49.886","-0.0001","49.861","7.1","49.884438","7025977.183098592"
"2023-04-23 13:38:20.324792","49.886","-0.0001","49.861","5.1000000000000005","49.884878","9781348.62745098"
"2023-04-23 13:38:20.415338","49.886","-0.0001","49.861","7.1","49.884438","7025977.183098592"
"2023-04-23 13:38:20.509981","49.886","-0.0001","49.861","4.1","49.885098","12167097.073170733"
"2023-04-23 13:38:20.615183","49.886","-0.0001","49.861","6.1","49.884658","8177812.786885246"
"2023-04-23 13:38:20.721026","49.886","-0.0001","50.32556","2.0","49.885560000000005","24942780.000000004"
"2023-04-23 13:38:20.813452","50.336","0.0011","50.32556","763.6999999999999","50.167986","65690.69791803064"
